Unnamed: 0,item_id
873,FOODS_1_089_CA_4
874,FOODS_1_089_TX_1
875,FOODS_1_089_TX_2
876,FOODS_1_089_TX_3
877,FOODS_1_089_WI_1
878,FOODS_1_089_WI_2
879,FOODS_1_089_WI_3
880,FOODS_1_090_CA_1
881,FOODS_1_090_CA_2
882,FOODS_1_090_CA_3
883,FOODS_1_090_CA_4
884,FOODS_1_090_TX_1
885,FOODS_1_090_TX_2
886,FOODS_1_090_TX_3
887,FOODS_1_090_WI_1
888,FOODS_1_090_WI_2
889,FOODS_1_090_WI_3
890,FOODS_1_091_CA_1
891,FOODS_1_091_CA_2
892,FOODS_1_091_CA_3
893,FOODS_1_091_CA_4
894,FOODS_1_091_TX_1
895,FOODS_1_091_TX_2
896,FOODS_1_091_TX_3
897,FOODS_1_091_WI_1
898,FOODS_1_091_WI_2
899,FOODS_1_091_WI_3
900,FOODS_1_092_CA_1
901,FOODS_1_092_CA_2
902,FOODS_1_092_CA_3
903,FOODS_1_092_CA_4
904,FOODS_1_092_TX_1
905,FOODS_1_092_TX_2
906,FOODS_1_092_TX_3
907,FOODS_1_092_WI_1
908,FOODS_1_092_WI_2
909,FOODS_1_092_WI_3
910,FOODS_1_093_CA_1
911,FOODS_1_093_CA_2
912,FOODS_1_093_CA_3
913,FOODS_1_093_CA_4
914,FOODS_1_093_TX_1
915,FOODS_1_093_TX_2
916,FOODS_1_093_TX_3
917,FOODS_1_093_WI_1
918,FOODS_1_093_WI_2
919,FOODS_1_093_WI_3
920,FOODS_1_094_CA_1
921,FOODS_1_094_CA_2
922,FOODS_1_094_CA_3
923,FOODS_1_094_CA_4
924,FOODS_1_094_TX_1
925,FOODS_1_094_TX_2
926,FOODS_1_094_TX_3
927,FOODS_1_094_WI_1
928,FOODS_1_094_WI_2
929,FOODS_1_094_WI_3
930,FOODS_1_095_CA_1
931,FOODS_1_095_CA_2
932,FOODS_1_095_CA_3
933,FOODS_1_095_CA_4
934,FOODS_1_095_TX_1
935,FOODS_1_095_TX_2
936,FOODS_1_095_TX_3
937,FOODS_1_095_WI_1
938,FOODS_1_095_WI_2
939,FOODS_1_095_WI_3
940,FOODS_1_096_CA_1
941,FOODS_1_096_CA_2
942,FOODS_1_096_CA_3
943,FOODS_1_096_CA_4
944,FOODS_1_096_TX_1
945,FOODS_1_096_TX_2
946,FOODS_1_096_TX_3
947,FOODS_1_096_WI_1
948,FOODS_1_096_WI_2
949,FOODS_1_096_WI_3
950,FOODS_1_097_CA_1
951,FOODS_1_097_CA_2
952,FOODS_1_097_CA_3
953,FOODS_1_097_CA_4
954,FOODS_1_097_TX_1
955,FOODS_1_097_TX_2
956,FOODS_1_097_TX_3
957,FOODS_1_097_WI_1
958,FOODS_1_097_WI_2
959,FOODS_1_097_WI_3
960,FOODS_1_098_CA_1
961,FOODS_1_098_CA_2
962,FOODS_1_098_CA_3
963,FOODS_1_098_CA_4
964,FOODS_1_098_TX_1
965,FOODS_1_098_TX_2
966,FOODS_1_098_TX_3
967,FOODS_1_098_WI_1
968,FOODS_1_098_WI_2
969,FOODS_1_098_WI_3
970,FOODS_1_099_CA_1
971,FOODS_1_099_CA_2
972,FOODS_1_099_CA_3
973,FOODS_1_099_CA_4
974,FOODS_1_099_TX_1
975,FOODS_1_099_TX_2
976,FOODS_1_099_TX_3
977,FOODS_1_099_WI_1
978,FOODS_1_099_WI_2
979,FOODS_1_099_WI_3
980,FOODS_1_101_CA_1
981,FOODS_1_101_CA_2
982,FOODS_1_101_CA_3
983,FOODS_1_101_CA_4
984,FOODS_1_101_TX_1
985,FOODS_1_101_TX_2
986,FOODS_1_101_TX_3
987,FOODS_1_101_WI_1
988,FOODS_1_101_WI_2
989,FOODS_1_101_WI_3
990,FOODS_1_102_CA_1
991,FOODS_1_102_CA_2
992,FOODS_1_102_CA_3
993,FOODS_1_102_CA_4
994,FOODS_1_102_TX_1
995,FOODS_1_102_TX_2
996,FOODS_1_102_TX_3
997,FOODS_1_102_WI_1
998,FOODS_1_102_WI_2
999,FOODS_1_102_WI_3
1000,FOODS_1_103_CA_1
1001,FOODS_1_103_CA_2
1002,FOODS_1_103_CA_3
1003,FOODS_1_103_CA_4
1004,FOODS_1_103_TX_1
1005,FOODS_1_103_TX_2
1006,FOODS_1_103_TX_3
1007,FOODS_1_103_WI_1
1008,FOODS_1_103_WI_2
1009,FOODS_1_103_WI_3
1010,FOODS_1_104_CA_1
1011,FOODS_1_104_CA_2
1012,FOODS_1_104_CA_3
1013,FOODS_1_104_CA_4
1014,FOODS_1_104_TX_1
1015,FOODS_1_104_TX_2
1016,FOODS_1_104_TX_3
1017,FOODS_1_104_WI_1
1018,FOODS_1_104_WI_2
1019,FOODS_1_104_WI_3
1020,FOODS_1_105_CA_1
1021,FOODS_1_105_CA_2
1022,FOODS_1_105_CA_3
1023,FOODS_1_105_CA_4
1024,FOODS_1_105_TX_1
1025,FOODS_1_105_TX_2
1026,FOODS_1_105_TX_3
1027,FOODS_1_105_WI_1
1028,FOODS_1_105_WI_2
1029,FOODS_1_105_WI_3
1030,FOODS_1_106_CA_1
1031,FOODS_1_106_CA_2
1032,FOODS_1_106_CA_3
1033,FOODS_1_106_CA_4
1034,FOODS_1_106_TX_1
1035,FOODS_1_106_TX_2
1036,FOODS_1_106_TX_3
1037,FOODS_1_106_WI_1
1038,FOODS_1_106_WI_2
1039,FOODS_1_106_WI_3
1040,FOODS_1_107_CA_1
1041,FOODS_1_107_CA_2
1042,FOODS_1_107_CA_3
1043,FOODS_1_107_CA_4
1044,FOODS_1_107_TX_1
1045,FOODS_1_107_TX_2
1046,FOODS_1_107_TX_3
1047,FOODS_1_107_WI_1
1048,FOODS_1_107_WI_2
1049,FOODS_1_107_WI_3
1050,FOODS_1_108_CA_1
1051,FOODS_1_108_CA_2
1052,FOODS_1_108_CA_3
1053,FOODS_1_108_CA_4
1054,FOODS_1_108_TX_1
1055,FOODS_1_108_TX_2
1056,FOODS_1_108_TX_3
1057,FOODS_1_108_WI_1
1058,FOODS_1_108_WI_2
1059,FOODS_1_108_WI_3
1060,FOODS_1_109_CA_1
1061,FOODS_1_109_CA_2
1062,FOODS_1_109_CA_3
1063,FOODS_1_109_CA_4
1064,FOODS_1_109_TX_1
1065,FOODS_1_109_TX_2
1066,FOODS_1_109_TX_3
1067,FOODS_1_109_WI_1
1068,FOODS_1_109_WI_2
1069,FOODS_1_109_WI_3
1070,FOODS_1_110_CA_1
1071,FOODS_1_110_CA_2
1072,FOODS_1_110_CA_3
1073,FOODS_1_110_CA_4
1074,FOODS_1_110_TX_1
1075,FOODS_1_110_TX_2
1076,FOODS_1_110_TX_3
1077,FOODS_1_110_WI_1
1078,FOODS_1_110_WI_2
1079,FOODS_1_110_WI_3
1080,FOODS_1_111_CA_1
1081,FOODS_1_111_CA_2
1082,FOODS_1_111_CA_3
1083,FOODS_1_111_CA_4
1084,FOODS_1_111_TX_1
1085,FOODS_1_111_TX_2
1086,FOODS_1_111_TX_3
1087,FOODS_1_111_WI_1
1088,FOODS_1_111_WI_2
1089,FOODS_1_111_WI_3
1090,FOODS_1_112_CA_1
1091,FOODS_1_112_CA_2
1092,FOODS_1_112_CA_3
1093,FOODS_1_112_CA_4
1094,FOODS_1_112_TX_1
1095,FOODS_1_112_TX_2
1096,FOODS_1_112_TX_3
1097,FOODS_1_112_WI_1
1098,FOODS_1_112_WI_2
1099,FOODS_1_112_WI_3
1100,FOODS_1_113_CA_1
1101,FOODS_1_113_CA_2
1102,FOODS_1_113_CA_3
1103,FOODS_1_113_CA_4
1104,FOODS_1_113_TX_1
1105,FOODS_1_113_TX_2
1106,FOODS_1_113_TX_3
1107,FOODS_1_113_WI_1
1108,FOODS_1_113_WI_2
1109,FOODS_1_113_WI_3
1110,FOODS_1_114_CA_1
1111,FOODS_1_114_CA_2
1112,FOODS_1_114_CA_3
1113,FOODS_1_114_CA_4
1114,FOODS_1_114_TX_1
1115,FOODS_1_114_TX_2
1116,FOODS_1_114_TX_3
1117,FOODS_1_114_WI_1
1118,FOODS_1_114_WI_2
1119,FOODS_1_114_WI_3
1120,FOODS_1_115_CA_1
1121,FOODS_1_115_CA_2
1122,FOODS_1_115_CA_3
1123,FOODS_1_115_CA_4
1124,FOODS_1_115_TX_1
1125,FOODS_1_115_TX_2
1126,FOODS_1_115_TX_3
1127,FOODS_1_115_WI_1
1128,FOODS_1_115_WI_2
1129,FOODS_1_115_WI_3
1130,FOODS_1_116_CA_1
1131,FOODS_1_116_CA_2
1132,FOODS_1_116_CA_3
1133,FOODS_1_116_CA_4
1134,FOODS_1_116_TX_1
1135,FOODS_1_116_TX_2
1136,FOODS_1_116_TX_3
1137,FOODS_1_116_WI_1
1138,FOODS_1_116_WI_2
1139,FOODS_1_116_WI_3
1140,FOODS_1_117_CA_1
1141,FOODS_1_117_CA_2
1142,FOODS_1_117_CA_3
1143,FOODS_1_117_CA_4
1144,FOODS_1_117_TX_1
1145,FOODS_1_117_TX_2
1146,FOODS_1_117_TX_3
1147,FOODS_1_117_WI_1
1148,FOODS_1_117_WI_2
1149,FOODS_1_117_WI_3
1150,FOODS_1_118_CA_1
1151,FOODS_1_118_CA_2
1152,FOODS_1_118_CA_3
1153,FOODS_1_118_CA_4
1154,FOODS_1_118_TX_1
1155,FOODS_1_118_TX_2
1156,FOODS_1_118_TX_3
1157,FOODS_1_118_WI_1
1158,FOODS_1_118_WI_2
1159,FOODS_1_118_WI_3
1160,FOODS_1_119_CA_1
1161,FOODS_1_119_CA_2
1162,FOODS_1_119_CA_3
1163,FOODS_1_119_CA_4
1164,FOODS_1_119_TX_1
1165,FOODS_1_119_TX_2
1166,FOODS_1_119_TX_3
1167,FOODS_1_119_WI_1
1168,FOODS_1_119_WI_2
1169,FOODS_1_119_WI_3
1170,FOODS_1_120_CA_1
1171,FOODS_1_120_CA_2
1172,FOODS_1_120_CA_3
1173,FOODS_1_120_CA_4
1174,FOODS_1_120_TX_1
1175,FOODS_1_120_TX_2
1176,FOODS_1_120_TX_3
1177,FOODS_1_120_WI_1
1178,FOODS_1_120_WI_2
1179,FOODS_1_120_WI_3
1180,FOODS_1_121_CA_1
1181,FOODS_1_121_CA_2
1182,FOODS_1_121_CA_3
1183,FOODS_1_121_CA_4
1184,FOODS_1_121_TX_1
1185,FOODS_1_121_TX_2
1186,FOODS_1_121_TX_3
1187,FOODS_1_121_WI_1
1188,FOODS_1_121_WI_2
1189,FOODS_1_121_WI_3
1190,FOODS_1_122_CA_1
1191,FOODS_1_122_CA_2
1192,FOODS_1_122_CA_3
1193,FOODS_1_122_CA_4
1194,FOODS_1_122_TX_1
1195,FOODS_1_122_TX_2
1196,FOODS_1_122_TX_3
1197,FOODS_1_122_WI_1
1198,FOODS_1_122_WI_2
1199,FOODS_1_122_WI_3
1200,FOODS_1_123_CA_1
1201,FOODS_1_123_CA_2
1202,FOODS_1_123_CA_3
1203,FOODS_1_123_CA_4
1204,FOODS_1_123_TX_1
1205,FOODS_1_123_TX_2
1206,FOODS_1_123_TX_3
1207,FOODS_1_123_WI_1
1208,FOODS_1_123_WI_2
1209,FOODS_1_123_WI_3
1210,FOODS_1_124_CA_1
1211,FOODS_1_124_CA_2
1212,FOODS_1_124_CA_3
1213,FOODS_1_124_CA_4
1214,FOODS_1_124_TX_1
1215,FOODS_1_124_TX_2
1216,FOODS_1_124_TX_3
1217,FOODS_1_124_WI_1
1218,FOODS_1_124_WI_2
1219,FOODS_1_124_WI_3
1220,FOODS_1_125_CA_1
1221,FOODS_1_125_CA_2
1222,FOODS_1_125_CA_3
1223,FOODS_1_125_CA_4
1224,FOODS_1_125_TX_1
1225,FOODS_1_125_TX_2
1226,FOODS_1_125_TX_3
1227,FOODS_1_125_WI_1
1228,FOODS_1_125_WI_2
1229,FOODS_1_125_WI_3
1230,FOODS_1_126_CA_1
1231,FOODS_1_126_CA_2
1232,FOODS_1_126_CA_3
1233,FOODS_1_126_CA_4
1234,FOODS_1_126_TX_1
1235,FOODS_1_126_TX_2
1236,FOODS_1_126_TX_3
1237,FOODS_1_126_WI_1
1238,FOODS_1_126_WI_2
1239,FOODS_1_126_WI_3
1240,FOODS_1_127_CA_1
1241,FOODS_1_127_CA_2
1242,FOODS_1_127_CA_3
1243,FOODS_1_127_CA_4
1244,FOODS_1_127_TX_1
1245,FOODS_1_127_TX_2
1246,FOODS_1_127_TX_3
1247,FOODS_1_127_WI_1
1248,FOODS_1_127_WI_2
1249,FOODS_1_127_WI_3
1250,FOODS_1_128_CA_1
1251,FOODS_1_128_CA_2
1252,FOODS_1_128_CA_3
1253,FOODS_1_128_CA_4
1254,FOODS_1_128_TX_1
1255,FOODS_1_128_TX_2
1256,FOODS_1_128_TX_3
1257,FOODS_1_128_WI_1
1258,FOODS_1_128_WI_2
1259,FOODS_1_128_WI_3
1260,FOODS_1_129_CA_1
1261,FOODS_1_129_CA_2
1262,FOODS_1_129_CA_3
1263,FOODS_1_129_CA_4
1264,FOODS_1_129_TX_1
1265,FOODS_1_129_TX_2
1266,FOODS_1_129_TX_3
1267,FOODS_1_129_WI_1
1268,FOODS_1_129_WI_2
1269,FOODS_1_129_WI_3
1270,FOODS_1_130_CA_1
1271,FOODS_1_130_CA_2
1272,FOODS_1_130_CA_3
1273,FOODS_1_130_CA_4
1274,FOODS_1_130_TX_1
1275,FOODS_1_130_TX_2
1276,FOODS_1_130_TX_3
1277,FOODS_1_130_WI_1
1278,FOODS_1_130_WI_2
1279,FOODS_1_130_WI_3
1280,FOODS_1_131_CA_1
1281,FOODS_1_131_CA_2
1282,FOODS_1_131_CA_3
1283,FOODS_1_131_CA_4
1284,FOODS_1_131_TX_1
1285,FOODS_1_131_TX_2
1286,FOODS_1_131_TX_3
1287,FOODS_1_131_WI_1
1288,FOODS_1_131_WI_2
1289,FOODS_1_131_WI_3
1290,FOODS_1_132_CA_1
1291,FOODS_1_132_CA_2
1292,FOODS_1_132_CA_3
1293,FOODS_1_132_CA_4
1294,FOODS_1_132_TX_1
1295,FOODS_1_132_TX_2
1296,FOODS_1_132_TX_3
1297,FOODS_1_132_WI_1
1298,FOODS_1_132_WI_2
1299,FOODS_1_132_WI_3
1300,FOODS_1_133_CA_1
1301,FOODS_1_133_CA_2
1302,FOODS_1_133_CA_3
1303,FOODS_1_133_CA_4
1304,FOODS_1_133_TX_1
1305,FOODS_1_133_TX_2
1306,FOODS_1_133_TX_3
1307,FOODS_1_133_WI_1
1308,FOODS_1_133_WI_2
1309,FOODS_1_133_WI_3
1310,FOODS_1_134_CA_1
1311,FOODS_1_134_CA_2
1312,FOODS_1_134_CA_3
1313,FOODS_1_134_CA_4
1314,FOODS_1_134_TX_1
1315,FOODS_1_134_TX_2
1316,FOODS_1_134_TX_3
1317,FOODS_1_134_WI_1
1318,FOODS_1_134_WI_2
1319,FOODS_1_134_WI_3
1320,FOODS_1_135_CA_1
1321,FOODS_1_135_CA_2
1322,FOODS_1_135_CA_3
1323,FOODS_1_135_CA_4
1324,FOODS_1_135_TX_1
1325,FOODS_1_135_TX_2
1326,FOODS_1_135_TX_3
1327,FOODS_1_135_WI_1
1328,FOODS_1_135_WI_2
1329,FOODS_1_135_WI_3
1330,FOODS_1_136_CA_1
1331,FOODS_1_136_CA_2
1332,FOODS_1_136_CA_3
1333,FOODS_1_136_CA_4
1334,FOODS_1_136_TX_1
1335,FOODS_1_136_TX_2
1336,FOODS_1_136_TX_3
1337,FOODS_1_136_WI_1
1338,FOODS_1_136_WI_2
1339,FOODS_1_136_WI_3
1340,FOODS_1_137_CA_1
1341,FOODS_1_137_CA_2
1342,FOODS_1_137_CA_3
1343,FOODS_1_137_CA_4
1344,FOODS_1_137_TX_1
1345,FOODS_1_137_TX_2
1346,FOODS_1_137_TX_3
1347,FOODS_1_137_WI_1
1348,FOODS_1_137_WI_2
1349,FOODS_1_137_WI_3
1350,FOODS_1_138_CA_1
1351,FOODS_1_138_CA_2
1352,FOODS_1_138_CA_3
1353,FOODS_1_138_CA_4
1354,FOODS_1_138_TX_1
1355,FOODS_1_138_TX_2
1356,FOODS_1_138_TX_3
1357,FOODS_1_138_WI_1
1358,FOODS_1_138_WI_2
1359,FOODS_1_138_WI_3
1360,FOODS_1_139_CA_1
1361,FOODS_1_139_CA_2
1362,FOODS_1_139_CA_3
1363,FOODS_1_139_CA_4
1364,FOODS_1_139_TX_1
1365,FOODS_1_139_TX_2
1366,FOODS_1_139_TX_3
1367,FOODS_1_139_WI_1
1368,FOODS_1_139_WI_2
1369,FOODS_1_139_WI_3
1370,FOODS_1_140_CA_1
1371,FOODS_1_140_CA_2
1372,FOODS_1_140_CA_3
1373,FOODS_1_140_CA_4
1374,FOODS_1_140_TX_1
1375,FOODS_1_140_TX_2
1376,FOODS_1_140_TX_3
1377,FOODS_1_140_WI_1
1378,FOODS_1_140_WI_2
1379,FOODS_1_140_WI_3
1380,FOODS_1_141_CA_1
1381,FOODS_1_141_CA_2
1382,FOODS_1_141_CA_3
1383,FOODS_1_141_CA_4
1384,FOODS_1_141_TX_1
1385,FOODS_1_141_TX_2
1386,FOODS_1_141_TX_3
1387,FOODS_1_141_WI_1
1388,FOODS_1_141_WI_2
1389,FOODS_1_141_WI_3
1390,FOODS_1_142_CA_1
1391,FOODS_1_142_CA_2
1392,FOODS_1_142_CA_3
1393,FOODS_1_142_CA_4
1394,FOODS_1_142_TX_1
1395,FOODS_1_142_TX_2
1396,FOODS_1_142_TX_3
1397,FOODS_1_142_WI_1
1398,FOODS_1_142_WI_2
1399,FOODS_1_142_WI_3
1400,FOODS_1_143_CA_1
1401,FOODS_1_143_CA_2
1402,FOODS_1_143_CA_3
1403,FOODS_1_143_CA_4
1404,FOODS_1_143_TX_1
1405,FOODS_1_143_TX_2
1406,FOODS_1_143_TX_3
1407,FOODS_1_143_WI_1
1408,FOODS_1_143_WI_2
1409,FOODS_1_143_WI_3
1410,FOODS_1_144_CA_1
1411,FOODS_1_144_CA_2
1412,FOODS_1_144_CA_3
1413,FOODS_1_144_CA_4
1414,FOODS_1_144_TX_1
1415,FOODS_1_144_TX_2
1416,FOODS_1_144_TX_3
1417,FOODS_1_144_WI_1
1418,FOODS_1_144_WI_2
1419,FOODS_1_144_WI_3
1420,FOODS_1_145_CA_1
1421,FOODS_1_145_CA_2
1422,FOODS_1_145_CA_3
1423,FOODS_1_145_CA_4
1424,FOODS_1_145_TX_1
1425,FOODS_1_145_TX_2
1426,FOODS_1_145_TX_3
1427,FOODS_1_145_WI_1
1428,FOODS_1_145_WI_2
1429,FOODS_1_145_WI_3
1430,FOODS_1_146_CA_1
1431,FOODS_1_146_CA_2
1432,FOODS_1_146_CA_3
1433,FOODS_1_146_CA_4
1434,FOODS_1_146_TX_1
1435,FOODS_1_146_TX_2
1436,FOODS_1_146_TX_3
1437,FOODS_1_146_WI_1
1438,FOODS_1_146_WI_2
1439,FOODS_1_146_WI_3
1440,FOODS_1_147_CA_1
1441,FOODS_1_147_CA_2
1442,FOODS_1_147_CA_3
1443,FOODS_1_147_CA_4
1444,FOODS_1_147_TX_1
1445,FOODS_1_147_TX_2
1446,FOODS_1_147_TX_3
1447,FOODS_1_147_WI_1
1448,FOODS_1_147_WI_2
1449,FOODS_1_147_WI_3
1450,FOODS_1_148_CA_1
1451,FOODS_1_148_CA_2
1452,FOODS_1_148_CA_3
1453,FOODS_1_148_CA_4
1454,FOODS_1_148_TX_1
1455,FOODS_1_148_TX_2
1456,FOODS_1_148_TX_3
1457,FOODS_1_148_WI_1
1458,FOODS_1_148_WI_2
1459,FOODS_1_148_WI_3
1460,FOODS_1_149_CA_1
1461,FOODS_1_149_CA_2
1462,FOODS_1_149_CA_3
1463,FOODS_1_149_CA_4
1464,FOODS_1_149_TX_1
1465,FOODS_1_149_TX_2
1466,FOODS_1_149_TX_3
1467,FOODS_1_149_WI_1
1468,FOODS_1_149_WI_2
1469,FOODS_1_149_WI_3
1470,FOODS_1_150_CA_1
1471,FOODS_1_150_CA_2
1472,FOODS_1_150_CA_3
1473,FOODS_1_150_CA_4
1474,FOODS_1_150_TX_1
1475,FOODS_1_150_TX_2
1476,FOODS_1_150_TX_3
1477,FOODS_1_150_WI_1
1478,FOODS_1_150_WI_2
1479,FOODS_1_150_WI_3
1480,FOODS_1_151_CA_1
1481,FOODS_1_151_CA_2
1482,FOODS_1_151_CA_3
1483,FOODS_1_151_CA_4
1484,FOODS_1_151_TX_1
1485,FOODS_1_151_TX_2
1486,FOODS_1_151_TX_3
1487,FOODS_1_151_WI_1
1488,FOODS_1_151_WI_2
1489,FOODS_1_151_WI_3
1490,FOODS_1_152_CA_1
1491,FOODS_1_152_CA_2
1492,FOODS_1_152_CA_3
1493,FOODS_1_152_CA_4
1494,FOODS_1_152_TX_1
1495,FOODS_1_152_TX_2
1496,FOODS_1_152_TX_3
1497,FOODS_1_152_WI_1
1498,FOODS_1_152_WI_2
1499,FOODS_1_152_WI_3
1500,FOODS_1_153_CA_1
1501,FOODS_1_153_CA_2
1502,FOODS_1_153_CA_3
1503,FOODS_1_153_CA_4
1504,FOODS_1_153_TX_1
1505,FOODS_1_153_TX_2
1506,FOODS_1_153_TX_3
1507,FOODS_1_153_WI_1
1508,FOODS_1_153_WI_2
1509,FOODS_1_153_WI_3
1510,FOODS_1_154_CA_1
1511,FOODS_1_154_CA_2
1512,FOODS_1_154_CA_3
1513,FOODS_1_154_CA_4
1514,FOODS_1_154_TX_1
1515,FOODS_1_154_TX_2
1516,FOODS_1_154_TX_3
1517,FOODS_1_154_WI_1
1518,FOODS_1_154_WI_2
1519,FOODS_1_154_WI_3
1520,FOODS_1_155_CA_1
1521,FOODS_1_155_CA_2
1522,FOODS_1_155_CA_3
1523,FOODS_1_155_CA_4
1524,FOODS_1_155_TX_1
1525,FOODS_1_155_TX_2
1526,FOODS_1_155_TX_3
1527,FOODS_1_155_WI_1
1528,FOODS_1_155_WI_2
1529,FOODS_1_155_WI_3
1530,FOODS_1_156_CA_1
1531,FOODS_1_156_CA_2
1532,FOODS_1_156_CA_3
1533,FOODS_1_156_CA_4
1534,FOODS_1_156_TX_1
1535,FOODS_1_156_TX_2
1536,FOODS_1_156_TX_3
1537,FOODS_1_156_WI_1
1538,FOODS_1_156_WI_2
1539,FOODS_1_156_WI_3
1540,FOODS_1_157_CA_1
1541,FOODS_1_157_CA_2
1542,FOODS_1_157_CA_3
1543,FOODS_1_157_CA_4
1544,FOODS_1_157_TX_1
1545,FOODS_1_157_TX_2
1546,FOODS_1_157_TX_3
1547,FOODS_1_157_WI_1
1548,FOODS_1_157_WI_2
1549,FOODS_1_157_WI_3
1550,FOODS_1_158_CA_1
1551,FOODS_1_158_CA_2
1552,FOODS_1_158_CA_3
1553,FOODS_1_158_CA_4
1554,FOODS_1_158_TX_1
1555,FOODS_1_158_TX_2
1556,FOODS_1_158_TX_3
1557,FOODS_1_158_WI_1
1558,FOODS_1_158_WI_2
1559,FOODS_1_158_WI_3
1560,FOODS_1_159_CA_1
1561,FOODS_1_159_CA_2
1562,FOODS_1_159_CA_3
1563,FOODS_1_159_CA_4
1564,FOODS_1_159_TX_1
1565,FOODS_1_159_TX_2
1566,FOODS_1_159_TX_3
1567,FOODS_1_159_WI_1
1568,FOODS_1_159_WI_2
1569,FOODS_1_159_WI_3
1570,FOODS_1_160_CA_1
1571,FOODS_1_160_CA_2
1572,FOODS_1_160_CA_3
1573,FOODS_1_160_CA_4
1574,FOODS_1_160_TX_1
1575,FOODS_1_160_TX_2
1576,FOODS_1_160_TX_3
1577,FOODS_1_160_WI_1
1578,FOODS_1_160_WI_2
1579,FOODS_1_160_WI_3
1580,FOODS_1_161_CA_1
1581,FOODS_1_161_CA_2
1582,FOODS_1_161_CA_3
1583,FOODS_1_161_CA_4
1584,FOODS_1_161_TX_1
1585,FOODS_1_161_TX_2
1586,FOODS_1_161_TX_3
1587,FOODS_1_161_WI_1
1588,FOODS_1_161_WI_2
1589,FOODS_1_161_WI_3
1590,FOODS_1_162_CA_1
1591,FOODS_1_162_CA_2
1592,FOODS_1_162_CA_3
1593,FOODS_1_162_CA_4
1594,FOODS_1_162_TX_1
1595,FOODS_1_162_TX_2
1596,FOODS_1_162_TX_3
1597,FOODS_1_162_WI_1
1598,FOODS_1_162_WI_2
1599,FOODS_1_162_WI_3
1600,FOODS_1_163_CA_1
1601,FOODS_1_163_CA_2
1602,FOODS_1_163_CA_3
1603,FOODS_1_163_CA_4
1604,FOODS_1_163_TX_1
1605,FOODS_1_163_TX_2
1606,FOODS_1_163_TX_3
1607,FOODS_1_163_WI_1
1608,FOODS_1_163_WI_2
1609,FOODS_1_163_WI_3
1610,FOODS_1_164_CA_1
1611,FOODS_1_164_CA_2
1612,FOODS_1_164_CA_3
1613,FOODS_1_164_CA_4
1614,FOODS_1_164_TX_1
1615,FOODS_1_164_TX_2
1616,FOODS_1_164_TX_3
1617,FOODS_1_164_WI_1
1618,FOODS_1_164_WI_2
1619,FOODS_1_164_WI_3
1620,FOODS_1_166_CA_1
1621,FOODS_1_166_CA_2
1622,FOODS_1_166_CA_3
1623,FOODS_1_166_CA_4
1624,FOODS_1_166_TX_1
1625,FOODS_1_166_TX_2
1626,FOODS_1_166_TX_3
1627,FOODS_1_166_WI_1
1628,FOODS_1_166_WI_2
1629,FOODS_1_166_WI_3
1630,FOODS_1_167_CA_1
1631,FOODS_1_167_CA_2
1632,FOODS_1_167_CA_3
1633,FOODS_1_167_CA_4
1634,FOODS_1_167_TX_1
1635,FOODS_1_167_TX_2
1636,FOODS_1_167_TX_3
1637,FOODS_1_167_WI_1
1638,FOODS_1_167_WI_2
1639,FOODS_1_167_WI_3
1640,FOODS_1_168_CA_1
1641,FOODS_1_168_CA_2
1642,FOODS_1_168_CA_3
1643,FOODS_1_168_CA_4
1644,FOODS_1_168_TX_1
1645,FOODS_1_168_TX_2
1646,FOODS_1_168_TX_3
1647,FOODS_1_168_WI_1
1648,FOODS_1_168_WI_2
1649,FOODS_1_168_WI_3
1650,FOODS_1_169_CA_1
1651,FOODS_1_169_CA_2
1652,FOODS_1_169_CA_3
1653,FOODS_1_169_CA_4
1654,FOODS_1_169_TX_1
1655,FOODS_1_169_TX_2
1656,FOODS_1_169_TX_3
1657,FOODS_1_169_WI_1
1658,FOODS_1_169_WI_2
1659,FOODS_1_169_WI_3
1660,FOODS_1_170_CA_1
1661,FOODS_1_170_CA_2
1662,FOODS_1_170_CA_3
1663,FOODS_1_170_CA_4
1664,FOODS_1_170_TX_1
1665,FOODS_1_170_TX_2
1666,FOODS_1_170_TX_3
1667,FOODS_1_170_WI_1
1668,FOODS_1_170_WI_2
1669,FOODS_1_170_WI_3
1670,FOODS_1_171_CA_1
1671,FOODS_1_171_CA_2
1672,FOODS_1_171_CA_3
1673,FOODS_1_171_CA_4
1674,FOODS_1_171_TX_1
1675,FOODS_1_171_TX_2
1676,FOODS_1_171_TX_3
1677,FOODS_1_171_WI_1
1678,FOODS_1_171_WI_2
1679,FOODS_1_171_WI_3
1680,FOODS_1_172_CA_1
1681,FOODS_1_172_CA_2
1682,FOODS_1_172_CA_3
1683,FOODS_1_172_CA_4
1684,FOODS_1_172_TX_1
1685,FOODS_1_172_TX_2
1686,FOODS_1_172_TX_3
1687,FOODS_1_172_WI_1
1688,FOODS_1_172_WI_2
1689,FOODS_1_172_WI_3
1690,FOODS_1_173_CA_1
1691,FOODS_1_173_CA_2
1692,FOODS_1_173_CA_3
1693,FOODS_1_173_CA_4
1694,FOODS_1_173_TX_1
1695,FOODS_1_173_TX_2
1696,FOODS_1_173_TX_3
1697,FOODS_1_173_WI_1
1698,FOODS_1_173_WI_2
1699,FOODS_1_173_WI_3
1700,FOODS_1_174_CA_1
1701,FOODS_1_174_CA_2
1702,FOODS_1_174_CA_3
